age,age_id
"18 Years to 110 Years  (Adult, Older Adult)",age_105
"18 Years to 110 Years  (Adult, Older Adult)",age_105
"18 Years to 110 Years  (Adult, Older Adult)",age_105
"18 Years to 110 Years  (Adult, Older Adult)",age_105
"18 Years to 110 Years  (Adult, Older Adult)",age_105
"18 Years to 111 Years  (Adult, Older Adult)",age_106
"18 Years to 111 Years  (Adult, Older Adult)",age_106
"18 Years to 111 Years  (Adult, Older Adult)",age_106
"18 Years to 114 Years  (Adult, Older Adult)",age_107
"18 Years to 115 Years  (Adult, Older Adult)",age_108
"18 Years to 117 Years  (Adult, Older Adult)",age_109
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 120 Years  (Adult, Older Adult)",age_110
"18 Years to 125 Years  (Adult, Older Adult)",age_111
"18 Years to 130 Years  (Adult, Older Adult)",age_112
"18 Years to 130 Years  (Adult, Older Adult)",age_112
"18 Years to 130 Years  (Adult, Older Adult)",age_112
"18 Years to 130 Years  (Adult, Older Adult)",age_112
"18 Years to 130 Years  (Adult, Older Adult)",age_112
"18 Years to 130 Years  (Adult, Older Adult)",age_112
"18 Years to 130 Years  (Adult, Older Adult)",age_112
"18 Years to 130 Years  (Adult, Older Adult)",age_112
"18 Years to 130 Years  (Adult, Older Adult)",age_112
18 Years to 22 Years  (Adult),age_113
18 Years to 24 Years  (Adult),age_114
18 Years to 25 Years  (Adult),age_115
18 Years to 25 Years  (Adult),age_115
18 Years to 26 Years  (Adult),age_116
18 Years to 26 Years  (Adult),age_116
18 Years to 29 Years  (Adult),age_117
18 Years to 29 Years  (Adult),age_117
18 Years to 29 Years  (Adult),age_117
18 Years to 30 Years  (Adult),age_118
18 Years to 30 Years  (Adult),age_118
18 Years to 30 Years  (Adult),age_118
18 Years to 30 Years  (Adult),age_118
18 Years to 30 Years  (Adult),age_118
18 Years to 30 Years  (Adult),age_118
18 Years to 30 Years  (Adult),age_118
18 Years to 30 Years  (Adult),age_118
18 Years to 30 Years  (Adult),age_118
18 Years to 30 Years  (Adult),age_118
18 Years to 30 Years  (Adult),age_118
18 Years to 30 Years  (Adult),age_118
18 Years to 30 Years  (Adult),age_118
18 Years to 30 Years  (Adult),age_118
18 Years to 30 Years  (Adult),age_118
18 Years to 35 Years  (Adult),age_119
18 Years to 35 Years  (Adult),age_119
18 Years to 35 Years  (Adult),age_119
18 Years to 35 Years  (Adult),age_119
18 Years to 35 Years  (Adult),age_119
18 Years to 35 Years  (Adult),age_119
18 Years to 39 Years  (Adult),age_120
18 Years to 39 Years  (Adult),age_120
18 Years to 40 Years  (Adult),age_121
18 Years to 40 Years  (Adult),age_121
18 Years to 40 Years  (Adult),age_121
18 Years to 40 Years  (Adult),age_121
18 Years to 40 Years  (Adult),age_121
18 Years to 40 Years  (Adult),age_121
18 Years to 40 Years  (Adult),age_121
18 Years to 40 Years  (Adult),age_121
18 Years to 40 Years  (Adult),age_121
18 Years to 40 Years  (Adult),age_121
18 Years to 40 Years  (Adult),age_121
18 Years to 40 Years  (Adult),age_121
18 Years to 40 Years  (Adult),age_121
18 Years to 40 Years  (Adult),age_121
18 Years to 40 Years  (Adult),age_121
18 Years to 40 Years  (Adult),age_121
18 Years to 42 Years  (Adult),age_122
18 Years to 42 Years  (Adult),age_122
18 Years to 42 Years  (Adult),age_122
18 Years to 43 Years  (Adult),age_123
18 Years to 43 Years  (Adult),age_123
18 Years to 44 Years  (Adult),age_124
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 45 Years  (Adult),age_125
18 Years to 47 Years  (Adult),age_126
18 Years to 47 Years  (Adult),age_126
18 Years to 48 Years  (Adult),age_127
18 Years to 48 Years  (Adult),age_127
18 Years to 49 Years  (Adult),age_128
18 Years to 49 Years  (Adult),age_128
18 Years to 49 Years  (Adult),age_128
18 Years to 49 Years  (Adult),age_128
18 Years to 49 Years  (Adult),age_128
18 Years to 49 Years  (Adult),age_128
18 Years to 49 Years  (Adult),age_128
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 50 Years  (Adult),age_129
18 Years to 51 Years  (Adult),age_130
18 Years to 54 Years  (Adult),age_131
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 55 Years  (Adult),age_132
18 Years to 56 Years  (Adult),age_133
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 59 Years  (Adult),age_134
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years  (Adult),age_135
18 Years to 60 Years   (Adult),age_135
18 Years to 60 Years   (Adult),age_135
18 Years to 62 Years  (Adult),age_136
18 Years to 64 Years  (Adult),age_137
18 Years to 64 Years  (Adult),age_137
18 Years to 64 Years  (Adult),age_137
18 Years to 64 Years  (Adult),age_137
18 Years to 64 Years  (Adult),age_137
18 Years to 64 Years  (Adult),age_137
18 Years to 64 Years  (Adult),age_137
18 Years to 64 Years  (Adult),age_137
18 Years to 64 Years  (Adult),age_137
18 Years to 64 Years  (Adult),age_137
18 Years to 64 Years  (Adult),age_137
18 Years to 64 Years  (Adult),age_137
"18 Years to 65 Years  (Adult, Older Adult)",age_138
"18 Years to 65 Years  (Adult, Older Adult)",age_138
"18 Years to 65 Years  (Adult, Older Adult)",age_138
"18 Years to 65 Years  (Adult, Older Adult)",age_138
"18 Years to 65 Years  (Adult, Older Adult)",age_138
"18 Years to 65 Years  (Adult, Older Adult)",age_138
"18 Years to 65 Years  (Adult, Older Adult)",age_138
"18 Years to 65 Years  (Adult, Older Adult)",age_138
"18 Years to 65 Years  (Adult, Older Adult)",age_138
"18 Years to 65 Years  (Adult, Older Adult)",age_138
"18 Years to 65 Years  (Adult, Older Adult)",age_138
"18 Years to 65 Years  (Adult, Older Adult)",age_138
"18 Years to 65 Years  (Adult, Older Adult)",age_138
