,Unnamed: 0,nctid,CUI,standard_name,measure_type,measure_id,standard_measuer_id
3250,7017,NCT04539795,C4085950,Alvelestat,Comparator,intervention_7018,standard_inter_2356
3251,7018,NCT04539821,0,VCPM,Comparator,intervention_7019,standard_inter_2357
3252,7019,NCT04539873,C0985105,Colchicine 0.5 MG,Comparator,intervention_7020,standard_inter_2358
3253,7020,NCT04539873,0,CONTROL GROUP,Comparator,intervention_7021,standard_inter_259
3254,7021,NCT04540029,0,Maternal stress,Comparator,intervention_7022,standard_inter_2359
3255,7024,NCT04540120,C0032042,Placebo,Comparator,intervention_7025,standard_inter_4
3256,7026,NCT04540185,C0032042,Placebo,Comparator,intervention_7027,standard_inter_4
3257,7028,NCT04540185,C0032042,Placebo,Comparator,intervention_7029,standard_inter_4
3258,7030,NCT04540185,C0032042,Placebo,Comparator,intervention_7031,standard_inter_4
3259,7033,NCT04540406,0,Usual Care Only,Comparator,intervention_7034,standard_inter_2365
3260,7035,NCT04540419,C0032042,Placebo,Comparator,intervention_7036,standard_inter_4
3261,7052,NCT04541680,C0032042,Placebo,Comparator,intervention_7053,standard_inter_4
3262,7053,NCT04541979,C2986498,Aerosolize,Comparator,intervention_7054,standard_inter_572
3263,7054,NCT04541979,0,NaCl,Comparator,intervention_7055,standard_inter_2370
3264,7055,NCT04542031,0,Questionnaire,Comparator,intervention_7056,standard_inter_497
3265,7059,NCT04542122,0,Choices and judgements,Comparator,intervention_7060,standard_inter_2371
3266,7061,NCT04542213,C0021641,Insulin,Comparator,intervention_7062,standard_inter_376
3267,7062,NCT04542226,C2716079,Polyoxidonium,Comparator,intervention_7063,standard_inter_2372
3268,7063,NCT04542330,0,BCG-Denmark,Comparator,intervention_7064,standard_inter_874
3269,7064,NCT04542330,0,Saline,Comparator,intervention_7065,standard_inter_414
3270,7068,NCT04542408,C0032042,Placebo,Comparator,intervention_7069,standard_inter_4
3271,7071,NCT04542434,C0032042,Placebo,Comparator,intervention_7072,standard_inter_4
3272,7072,NCT04542447,0,Nuvastatic,Comparator,intervention_7073,standard_inter_2377
3273,7073,NCT04542447,0,Nuvastatic,Comparator,intervention_7074,standard_inter_2377
3274,7075,NCT04542694,C2936643,Standard of Care,Comparator,intervention_7076,standard_inter_43
3275,7076,NCT04542850,0,5-ALA-Phosphate + SFC (5-ALA + SFC),Comparator,intervention_7077,standard_inter_2378
3276,7078,NCT04542915,0,No Intervention,Comparator,intervention_7079,standard_inter_214
3277,7079,NCT04542941,0,COVID Convalescent Plasma,Comparator,intervention_7080,standard_inter_1419
3278,7083,NCT04542980,0,SARS-CoV2 Autoantibody detection,Comparator,intervention_7084,standard_inter_2380
3279,7085,NCT04542993,0,Zinc Picolinate,Comparator,intervention_7086,standard_inter_2381
3280,7086,NCT04542993,C0073096,Resveratrol,Comparator,intervention_7087,standard_inter_1256
3281,7087,NCT04542993,C0032042,Placebo,Comparator,intervention_7088,standard_inter_4
3282,7088,NCT04542993,C0032042,Placebo,Comparator,intervention_7089,standard_inter_4
3283,7089,NCT04543006,0,serology,Comparator,intervention_7090,standard_inter_2382
3284,7090,NCT04543760,0,Prone position,Comparator,intervention_7091,standard_inter_726
3285,7091,NCT04543760,0,Supine position,Comparator,intervention_7092,standard_inter_2383
3286,7092,NCT04543760,0,Prone position,Comparator,intervention_7093,standard_inter_726
3287,7093,NCT04543760,0,Supine position,Comparator,intervention_7094,standard_inter_2383
3288,7094,NCT04544033,0,interleuken 6 level measurment,Comparator,intervention_7095,standard_inter_2384
3289,7095,NCT04544033,0,Interleukin-6 Gene-174C detection,Comparator,intervention_7096,standard_inter_2385
3290,7096,NCT04544033,0,interleuken 6 level measurment,Comparator,intervention_7097,standard_inter_2384
3291,7097,NCT04544033,0,Interleukin-6 Gene-174C detection,Comparator,intervention_7098,standard_inter_2385
3292,7098,NCT04544033,0,interleuken 6 level measurment,Comparator,intervention_7099,standard_inter_2384
3293,7099,NCT04544033,0,Interleukin-6 Gene-174C detection,Comparator,intervention_7100,standard_inter_2385
3294,7100,NCT04544176,0,Observational,Comparator,intervention_7101,standard_inter_200
3295,7101,NCT04544176,0,Observational,Comparator,intervention_7102,standard_inter_200
3296,7125,NCT04545047,C5389882,COVID-19 convalescent plasma,Comparator,intervention_7126,standard_inter_905
3297,7128,NCT04545060,C0032042,Placebo,Comparator,intervention_7129,standard_inter_4
3298,7129,NCT04545242,C0011777,Dexamethasone,Comparator,intervention_7130,standard_inter_217
3299,7130,NCT04545242,C0011777,Dexamethasone,Comparator,intervention_7131,standard_inter_217
3300,7138,NCT04546581,C0032042,Placebo,Comparator,intervention_7139,standard_inter_4
3301,7139,NCT04546581,0,Remdesivir,Comparator,intervention_7140,standard_inter_77
3302,7142,NCT04547114,0,Multicapillary column coupled ion mobility spectrometry,Comparator,intervention_7143,standard_inter_2389
3303,7143,NCT04547114,0,Multicapillary column coupled ion mobility spectrometry,Comparator,intervention_7144,standard_inter_2389
3304,7146,NCT04547127,C2936643,Standard of Care,Comparator,intervention_7147,standard_inter_43
3305,7149,NCT04547140,C0032042,Placebo,Comparator,intervention_7150,standard_inter_4
3306,7150,NCT04547140,C2936643,Standard of Care,Comparator,intervention_7151,standard_inter_43
3307,7154,NCT04547283,0,Usual Care,Comparator,intervention_7155,standard_inter_49
3308,7160,NCT04547660,C0344211,Supportive care,Comparator,intervention_7161,standard_inter_437
3309,7167,NCT04548895,0,Observational measurement of biometric data. No change to health care provided.,Comparator,intervention_7168,standard_inter_2397
3310,7168,NCT04548934,C1443871,Personal protective equipment,Comparator,intervention_7169,standard_inter_1820
3311,7171,NCT04549337,0,Exercise training,Comparator,intervention_7172,standard_inter_2399
3312,7172,NCT04549337,0,Exercise training,Comparator,intervention_7173,standard_inter_2399
3313,7178,NCT04549376,C0032042,Placebo,Comparator,intervention_7179,standard_inter_4
3314,7179,NCT04549376,C0032042,Placebo,Comparator,intervention_7180,standard_inter_4
3315,7180,NCT04549636,0,V/Q SPECT-CT,Comparator,intervention_7181,standard_inter_2400
3316,7181,NCT04549636,0,St. George's Respiratory Questionnaire (SGRQ),Comparator,intervention_7182,standard_inter_2401
3317,7182,NCT04549636,0,mMRC (Modified Medical Research Council) Dyspnea Scale,Comparator,intervention_7183,standard_inter_2402
3318,7183,NCT04549636,0,Six-minute walk test (6MWT),Comparator,intervention_7184,standard_inter_2403
3319,7184,NCT04549636,0,Spirometry,Comparator,intervention_7185,standard_inter_2238
3320,7185,NCT04549636,0,Plethysmography & DLCO,Comparator,intervention_7186,standard_inter_2404
3321,7186,NCT04549636,0,Airwave Oscillometry,Comparator,intervention_7187,standard_inter_2405
3322,7187,NCT04549636,0,V/Q SPECT-CT,Comparator,intervention_7188,standard_inter_2400
3323,7188,NCT04549636,0,St. George's Respiratory Questionnaire (SGRQ),Comparator,intervention_7189,standard_inter_2401
3324,7189,NCT04549636,0,mMRC (Modified Medical Research Council) Dyspnea Scale,Comparator,intervention_7190,standard_inter_2402
3325,7190,NCT04549636,0,Six-minute walk test (6MWT),Comparator,intervention_7191,standard_inter_2403
3326,7191,NCT04549636,0,Spirometry,Comparator,intervention_7192,standard_inter_2238
3327,7192,NCT04549636,0,Plethysmography & DLCO,Comparator,intervention_7193,standard_inter_2404
3328,7193,NCT04549636,0,Airwave Oscillometry,Comparator,intervention_7194,standard_inter_2405
3329,7194,NCT04549636,0,V/Q SPECT-CT,Comparator,intervention_7195,standard_inter_2400
3330,7195,NCT04549636,0,St. George's Respiratory Questionnaire (SGRQ),Comparator,intervention_7196,standard_inter_2401
3331,7196,NCT04549636,0,mMRC (Modified Medical Research Council) Dyspnea Scale,Comparator,intervention_7197,standard_inter_2402
3332,7197,NCT04549636,0,Six-minute walk test (6MWT),Comparator,intervention_7198,standard_inter_2403
3333,7198,NCT04549636,0,Spirometry,Comparator,intervention_7199,standard_inter_2238
3334,7199,NCT04549636,0,Plethysmography & DLCO,Comparator,intervention_7200,standard_inter_2404
3335,7200,NCT04549636,0,Airwave Oscillometry,Comparator,intervention_7201,standard_inter_2405
3336,7201,NCT04549636,0,V/Q SPECT-CT,Comparator,intervention_7202,standard_inter_2400
3337,7202,NCT04549636,0,St. George's Respiratory Questionnaire (SGRQ),Comparator,intervention_7203,standard_inter_2401
3338,7203,NCT04549636,0,mMRC (Modified Medical Research Council) Dyspnea Scale,Comparator,intervention_7204,standard_inter_2402
3339,7204,NCT04549636,0,Six-minute walk test (6MWT),Comparator,intervention_7205,standard_inter_2403
3340,7205,NCT04549636,0,Spirometry,Comparator,intervention_7206,standard_inter_2238
3341,7206,NCT04549636,0,Plethysmography & DLCO,Comparator,intervention_7207,standard_inter_2404
3342,7207,NCT04549636,0,Airwave Oscillometry,Comparator,intervention_7208,standard_inter_2405
3343,7208,NCT04549831,0,Massive parallel sequencing of host genome,Comparator,intervention_7209,standard_inter_2406
3344,7209,NCT04549922,C0445115,Normal Saline,Comparator,intervention_7210,standard_inter_227
3345,7210,NCT04549922,C3383522,Isis,Comparator,intervention_7211,standard_inter_2407
3346,7213,NCT04550338,C0032042,Placebo,Comparator,intervention_7214,standard_inter_4
3347,7216,NCT04550351,C0032042,Placebo,Comparator,intervention_7217,standard_inter_4
3348,7219,NCT04551339,0,PreserVision AREDS formulation soft gels or tablets,Comparator,intervention_7220,standard_inter_2412
3349,7220,NCT04551339,0,Multivitamin with 11mg of zinc,Comparator,intervention_7221,standard_inter_2413
3350,7221,NCT04551378,0,Quality-of-Life Assessment,Comparator,intervention_7222,standard_inter_1096
3351,7222,NCT04551378,0,Survey Administration,Comparator,intervention_7223,standard_inter_347
3352,7225,NCT04551547,C0032042,Placebo,Comparator,intervention_7226,standard_inter_4
3353,7226,NCT04551755,C0022322,ivermectin,Comparator,intervention_7227,standard_inter_386
3354,7227,NCT04551755,C0032042,Placebo,Comparator,intervention_7228,standard_inter_4
3355,7231,NCT04551781,0,control,Comparator,intervention_7232,standard_inter_46
3356,7235,NCT04551898,C0032042,Placebo,Comparator,intervention_7236,standard_inter_4
3357,7237,NCT04551911,C0032042,Placebo,Comparator,intervention_7238,standard_inter_4
3358,7242,NCT04552366,0,Ad5-nCoV,Comparator,intervention_7243,standard_inter_2417
3359,7244,NCT04552379,0,Peginterferon beta-1a,Comparator,intervention_7245,standard_inter_2418
3360,7247,NCT04552483,C0032042,Placebo,Comparator,intervention_7248,standard_inter_4
3361,7248,NCT04552951,C0008318,Cholecalciferol,Comparator,intervention_7249,standard_inter_37
3362,7250,NCT04553055,0,online questionnaires,Comparator,intervention_7251,standard_inter_2016
3363,7251,NCT04553575,0,serology,Comparator,intervention_7252,standard_inter_2382
3364,7257,NCT04553705,C2347177,Active Comparator,Comparator,intervention_7258,standard_inter_2424
3365,7258,NCT04554433,C0001962,ethanol,Comparator,intervention_7259,standard_inter_2425
3366,7260,NCT04554979,C3218901,Hydroxychloroquine Pill,Comparator,intervention_7261,standard_inter_2426
3367,7261,NCT04554979,C3218901,Hydroxychloroquine Pill,Comparator,intervention_7262,standard_inter_2426
3368,7263,NCT04555005,0,Mindfulness based intervention,Comparator,intervention_7264,standard_inter_1471
3369,7265,NCT04555096,C0032042,Placebo,Comparator,intervention_7266,standard_inter_4
3370,7269,NCT04555148,C0032042,Placebo,Comparator,intervention_7270,standard_inter_4
3371,7281,NCT04556149,0,imPulse™ Una e-stethoscope,Comparator,intervention_7282,standard_inter_2432
3372,7282,NCT04556149,0,Philips Lumify Ultrasound System,Comparator,intervention_7283,standard_inter_2433
3373,7283,NCT04556149,0,imPulse™ Una e-stethoscope,Comparator,intervention_7284,standard_inter_2432
3374,7284,NCT04556149,0,Philips Lumify Ultrasound System,Comparator,intervention_7285,standard_inter_2433
3375,7285,NCT04556513,0,Paraclinical examination,Comparator,intervention_7286,standard_inter_2434
3376,7286,NCT04556513,0,Clinical Examination,Comparator,intervention_7287,standard_inter_584
3377,7287,NCT04556513,0,Semi-directive interview,Comparator,intervention_7288,standard_inter_2435
3378,7288,NCT04556513,0,quality of life questionnaires,Comparator,intervention_7289,standard_inter_2436
3379,7293,NCT04556604,0,Educational meetings and visual prompts,Comparator,intervention_7294,standard_inter_2437
3380,7294,NCT04556604,0,Educational meetings and visual prompts,Comparator,intervention_7295,standard_inter_2437
3381,7296,NCT04557046,0,Nasal Swab,Comparator,intervention_7297,standard_inter_787
3382,7297,NCT04557046,0,Saliva specimen,Comparator,intervention_7298,standard_inter_2438
3383,7298,NCT04557046,0,Nasal Swab,Comparator,intervention_7299,standard_inter_787
3384,7299,NCT04557046,0,Fingerstick,Comparator,intervention_7300,standard_inter_2439
3385,7300,NCT04557046,0,Saliva specimen,Comparator,intervention_7301,standard_inter_2438
3386,7301,NCT04557046,0,Nasal Swab,Comparator,intervention_7302,standard_inter_787
3387,7302,NCT04557046,0,Throat swab,Comparator,intervention_7303,standard_inter_1307
3388,7303,NCT04557046,0,Saliva specimen,Comparator,intervention_7304,standard_inter_2438
3389,7304,NCT04557046,0,Nasopharyngeal swab,Comparator,intervention_7305,standard_inter_215
3390,7305,NCT04557046,0,Saliva specimen,Comparator,intervention_7306,standard_inter_2438
3391,7306,NCT04557046,0,Nasal Swab,Comparator,intervention_7307,standard_inter_787
3392,7308,NCT04557241,C0032042,Placebo,Comparator,intervention_7309,standard_inter_4
3393,7309,NCT04557358,0,COVID-19 survey,Comparator,intervention_7310,standard_inter_2441
3394,7310,NCT04557358,0,RAPID-3,Comparator,intervention_7311,standard_inter_2442
3395,7311,NCT04557358,0,WHOQOL-BREF,Comparator,intervention_7312,standard_inter_2443
3396,7312,NCT04557358,0,DASS-21 instrument (depression and anxiety),Comparator,intervention_7313,standard_inter_2444
3397,7313,NCT04557358,0,IER-R (posttraumatic stress),Comparator,intervention_7314,standard_inter_2445
3398,7314,NCT04557605,0,Progressive cycling exercise test to exhaustion,Comparator,intervention_7315,standard_inter_2446
3399,7318,NCT04558021,C0032042,Placebo,Comparator,intervention_7319,standard_inter_4
3400,7320,NCT04558125,C0939487,TNKase,Comparator,intervention_7321,standard_inter_2447
3401,7321,NCT04558307,0,Pilot a rapid SARS-CoV-2 testing strategy,Comparator,intervention_7322,standard_inter_2448
3402,7322,NCT04558307,0,Community-driven messages to promote COVID-19 testing,Comparator,intervention_7323,standard_inter_2449
3403,7329,NCT04558424,0,zinc gluconate and ascorbic acid,Comparator,intervention_7330,standard_inter_2452
3404,7330,NCT04558450,0,carotid-femoral pulse-wave velocity,Comparator,intervention_7331,standard_inter_2453
3405,7331,NCT04558450,0,carotid-femoral pulse-wave velocity,Comparator,intervention_7332,standard_inter_2453
3406,7332,NCT04558450,0,carotid-femoral pulse-wave velocity,Comparator,intervention_7333,standard_inter_2453
3407,7333,NCT04558450,0,carotid-femoral pulse-wave velocity,Comparator,intervention_7334,standard_inter_2453
3408,7335,NCT04558463,C0874161,oseltamivir,Comparator,intervention_7336,standard_inter_14
3409,7337,NCT04558476,C2936643,Standard of Care,Comparator,intervention_7338,standard_inter_43
3410,7338,NCT04558645,0,Online Survey,Comparator,intervention_7339,standard_inter_1022
3411,7339,NCT04558645,0,Online Survey,Comparator,intervention_7340,standard_inter_1022
3412,7340,NCT04558749,0,State-trait anxiety inventory scale,Comparator,intervention_7341,standard_inter_2454
3413,7341,NCT04558749,0,Edinburgh Postnatal Depression Scale (EDPS),Comparator,intervention_7342,standard_inter_2455
3414,7344,NCT04559035,0,Nasal lavage,Comparator,intervention_7345,standard_inter_2456
3415,7345,NCT04559035,0,Nasal lavage,Comparator,intervention_7346,standard_inter_2456
3416,7348,NCT04559100,0,chest radiography,Comparator,intervention_7349,standard_inter_2458
3417,7349,NCT04559100,0,thoracic computed tomography scan,Comparator,intervention_7350,standard_inter_2459
